AUD,CAD,CHF,CZK,DKK,EUR,GBP,HKD,HUF,JPY,KRW,NOK,NZD,PLN,SEK,SGD,ZAR,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
1.3686,1.3014,0.9668,24.511,6.7678,0.90703,0.64163,7.7512,281.07,123.77,1164.4,8.1828,1.5007,3.7384,8.5748,1.3672,12.561,,,,,,,,,,,,,,,,,
1.3691,1.2955,0.96301,24.539,6.7646,0.90662,0.63944,7.751,280.41,123.75,1157.8,8.1573,1.4987,3.7527,8.5917,1.3667,12.54,,,,,,,,,,,,,,,,,
1.3752,1.298,0.97061,24.695,6.8105,0.91283,0.63989,7.7517,282.0,124.37,1173.2,8.1634,1.5132,3.7815,8.6457,1.3741,12.685,,,,,,,,,,,,,,,,,
1.3805,1.3048,0.96334,24.648000000000003,6.8036,0.91183,0.64202,7.7534,281.12,124.32,1173.9,8.2078,1.529,3.7782,8.6279,1.3752,12.694,,,,,,,,,,,,,,,,,
1.3762,1.3153,0.96777,24.693,6.8135,0.91316,0.64177,7.752999999999999,281.15,124.25,1170.7,8.2189,1.5175,3.7894,8.6627,1.3777,12.718,,,,,,,,,,,,,,,,,
1.3516,1.3130000000000002,0.96965,24.656,6.8,0.91133,0.64044,7.7539,280.78,124.0,1161.8,8.2033,1.5155,3.7818,8.6075,1.3765,12.657,,,,,,,,,,,,,,,,,
1.3558,1.3171,0.97933,24.843000000000004,6.8563,0.91886,0.63981,7.7539,284.2,124.26,1169.9,8.2656,1.5291,3.8314,8.7086,1.3835,12.77,,,,,,,,,,,,,,,,,
1.3642,1.3168,0.9842,24.831,6.8548,0.9187,0.64437,7.7539,285.21,124.89,1167.1,8.2921,1.531,3.8444,8.7611,1.3854,12.761,,,,,,,,,,,,,,,,,
1.3535,1.3082,0.98145,24.7,6.8202,0.91399,0.64446,7.7517,283.66,124.7,1163.1,8.2634,1.5215,3.8253,8.7509,1.3834,12.7,,,,,,,,,,,,,,,,,
1.358,1.3131,0.9854,24.666,6.8083,0.91241,0.6451600000000001,7.7526,284.01,124.7,1163.4,8.2354,1.5208,3.8292,8.7553,1.386,12.726,,,,,,,,,,,,,,,,,
1.3652,1.3075,0.98227,24.447,6.7502,0.90457,0.6411600000000001,7.756,282.45,124.82,1179.9,8.2166,1.5256,3.7967,8.6706,1.3989,12.720999999999998,,,,,,,,,,,,,,,,,
1.3562,1.2969,0.97391,24.223000000000006,6.6897,0.89646,0.64088,7.7544,278.99,124.11,1174.6,8.1363,1.5103,3.7552,8.5894,1.4031,12.745,,,,,,,,,,,,,,,,,
1.3611,1.3012,0.9766,24.326,6.7181,0.90017,0.63966,7.7523,279.66,124.43,1178.4,8.1686,1.5208,3.7701,8.5084,1.3988,12.8,,,,,,,,,,,,,,,,,
1.3537,1.3044,0.9735,24.195,6.681,0.89518,0.6396,7.7558,278.12,124.16,1177.0,8.1797,1.5248,3.7474,8.4422,1.4025,12.795,,,,,,,,,,,,,,,,,
1.36,1.3136,0.97667,24.343000000000004,6.7237,0.9009,0.6400899999999999,7.7547,279.29,124.52,1185.6,8.2509,1.525,3.7575,8.509,1.4094,12.914,,,,,,,,,,,,,,,,,
1.3621,1.3105,0.97631,24.431,6.747999999999998,0.90416,0.63671,7.7544,279.39,124.27,1182.5,8.277999999999999,1.519,3.7637,8.5246,1.4027,12.916,,,,,,,,,,,,,,,,,
1.3609,1.307,0.9741,24.474,6.7596,0.90572,0.63844,7.7524,280.61,124.36,1185.4,8.3036,1.5206,3.7796,8.5684,1.4043,12.901,,,,,,,,,,,,,,,,,
1.367,1.3126,0.96325,24.164,6.6733,0.8942100000000001,0.6382899999999999,7.7524,279.33,123.85,1191.5,8.2558,1.511,3.7471,8.4963,1.4041,12.946,,,,,,,,,,,,,,,,,
1.3637,1.3108,0.95426,23.953000000000007,6.6155,0.88645,0.6380600000000001,7.7512,277.25,122.68,1193.5,8.2213,1.5013,3.7264,8.4491,1.4052,12.941,,,,,,,,,,,,,,,,,
1.3832,1.3252,0.93737,23.544,6.4915,0.86979,0.63512,7.7531,274.18,119.86,1208.3,8.1491,1.5245,3.6904,8.2661,1.4156,13.267,,,,,,,,,,,,,,,,,
1.3851,1.3194,0.9416,23.561,6.4866,0.86911,0.63358,7.7509,271.43,119.8,1179.4,8.1597,1.5293,3.6713,8.3133,1.3979,13.055,,,,,,,,,,,,,,,,,
1.4,1.3265,0.94527,23.755,6.546,0.8770399999999999,0.64147,7.7515,276.74,119.68,1187.2,8.3336,1.5399,3.7108,8.4684,1.4038,13.068,,,,,,,,,,,,,,,,,
1.3993,1.3226,0.95454,24.015,6.6135,0.88621,0.648,7.7501,279.29,120.19,1179.5,8.3326,1.5481,3.7537,8.4811,1.3996,13.117,,,,,,,,,,,,,,,,,
1.4012,1.3271,0.95909,24.004,6.6232,0.8874700000000001,0.64972,7.75,279.38,120.84,1177.8,8.289,1.551,3.7633,8.4268,1.4061,13.237,,,,,,,,,,,,,,,,,
1.4046,1.3253,0.96523,24.094,6.6544,0.89166,0.64871,7.7503,280.61,121.33,1183.2,8.3446,1.5636,3.7708,8.4737,1.4126,13.335,,,,,,,,,,,,,,,,,
1.4201,1.3222,0.96342,24.049,6.6424,0.89,0.6521899999999999,7.75,279.9,120.03,1176.1,8.3268,1.5797,3.7714,8.4509,1.4123,13.386,,,,,,,,,,,,,,,,,
1.4269999999999998,1.3255,0.96553,24.01,6.631,0.88849,0.65473,7.75,278.94,120.13,1184.2,8.2643,1.5785,3.7636,8.4378,1.4161,13.459,,,,,,,,,,,,,,,,,
1.4280000000000002,1.3263,0.97097,24.064,6.6448,0.89055,0.6541100000000001,7.7501,279.81,120.21,1191.6,8.2581,1.5744,3.7697,8.3629,1.4161,13.615,,,,,,,,,,,,,,,,,
1.4319,1.3230000000000002,0.97315,24.268,6.6982,0.8978299999999999,0.65676,7.7501,281.51,119.25,1188.6,8.2748,1.5692,3.7961,8.4528,1.4186,13.624,,,,,,,,,,,,,,,,,
1.4411,1.328,0.97533,24.247,6.6942,0.89718,0.6552600000000001,7.75,281.74,119.41,1201.9,8.312000000000001,1.5971,3.7949,8.4512,1.4266,13.915,,,,,,,,,,,,,,,,,
1.4313,1.3221,0.97832,24.231,6.6847,0.8959,0.64899,7.7508,281.51,119.89,1195.2,8.2642,1.5899,3.7868,8.4383,1.4197,13.816,,,,,,,,,,,,,,,,,
1.4238,1.3248,0.97792,24.29,6.6982,0.89775,0.65096,7.7506,281.15,120.88,1190.0,8.2593,1.5676,3.7766,8.441,1.4168,13.671,,,,,,,,,,,,,,,,,
1.4154,1.3252,0.97658,24.173,6.6706,0.89405,0.64958,7.7501,281.19,121.04,1186.5,8.2038,1.5892,3.7662,8.4042,1.4159,13.857,,,,,,,,,,,,,,,,,
1.416,1.3263,0.97897,24.027,6.6212,0.8874700000000001,0.6483800000000001,7.75,279.32,120.71,1183.2,8.2277,1.5898,3.7345,8.3164,1.4153,13.569,,,,,,,,,,,,,,,,,
1.4042,1.3253,0.97116,23.986,6.5992,0.88456,0.64874,7.7501,277.16,120.34,1181.6,8.1884,1.5838,3.7238,8.2574,1.4081,13.582,,,,,,,,,,,,,,,,,
1.4033,1.3237,0.96917,23.929,6.5909,0.88339,0.64894,7.7501,276.04,119.65,1179.8,8.1771,1.5792,3.7112,8.24,1.4001,13.478,,,,,,,,,,,,,,,,,
1.3962,1.325,0.97462,24.105,6.645,0.8906299999999999,0.64718,7.7504,277.72,120.64,1174.8,8.2281,1.5765,3.738,8.3052,1.4006,13.359000000000002,,,,,,,,,,,,,,,,,
1.3946,1.3194,0.968,23.967,6.5964,0.88402,0.6441399999999999,7.7502,274.92,120.9,1162.9,8.1475,1.5754,3.7161,8.2494,1.3983,13.386,,,,,,,,,,,,,,,,,
1.3757,1.3027,0.95569,23.707,6.534,0.8757299999999999,0.6391100000000001,7.7501,271.31,119.37,1163.8,8.0891,1.5503,3.6807,8.166,1.3912,13.22,,,,,,,,,,,,,,,,,
1.3949,1.3183,0.96942,24.047,6.6318,0.88889,0.64382,7.75,275.66,120.44,1178.2,8.196,1.5730000000000002,3.7214,8.2933,1.4083,13.34,,,,,,,,,,,,,,,,,
1.4103,1.3271,0.97355,24.255,6.6878,0.89646,0.64751,7.75,278.4,119.9,1185.3,8.2604,1.5881,3.7624,8.374,1.4179,13.675,,,,,,,,,,,,,,,,,
1.4182,1.3265,0.97596,24.296,6.6905,0.89686,0.6544399999999999,7.7501,278.84,120.21,1191.2,8.2843,1.5885,3.77,8.4124,1.4215,13.658,,,,,,,,,,,,,,,,,
1.4364,1.3379,0.97216,24.163,6.6375,0.8896,0.65715,7.7501,279.52,119.63,1195.8,8.4183,1.5886,3.763,8.3882,1.4282,13.998,,,,,,,,,,,,,,,,,
1.4254,1.3313,0.97946,24.386,6.6897,0.8967799999999999,0.65891,7.75,282.9,120.99,1189.9,8.5311,1.5764,3.786,8.4223,1.4223,13.737,,,,,,,,,,,,,,,,,
1.4295,1.3358,0.9795,24.369,6.6783,0.8952600000000001,0.6581899999999999,7.7501,282.39,120.08,1194.4,8.5783,1.5743,3.7908,8.4626,1.4288,14.031,,,,,,,,,,,,,,,,,
1.4289,1.3388,0.97296,24.284,6.659,0.89254,0.65968,7.75,280.03,119.94,1194.8,8.4988,1.5723,3.7804,8.4311,1.4284,13.907,,,,,,,,,,,,,,,,,
1.4227,1.342,0.97429,24.268,6.6588,0.8926200000000001,0.6592,7.7501,279.79,120.23,1185.7,8.5017,1.5682,3.789,8.398,1.4211,13.834,,,,,,,,,,,,,,,,,
1.4146,1.3269,0.97758,24.364,6.6892,0.8966200000000001,0.66054,7.75,280.46,119.75,1178.5,8.4789,1.554,3.807,8.4062,1.4271,13.853,,,,,,,,,,,,,,,,,
1.422,1.3239,0.97876,24.34,6.6844,0.8960600000000001,0.65932,7.7501,280.44,120.29,1181.8,8.4341,1.5599,3.8039,8.3703,1.4333,13.898,,,,,,,,,,,,,,,,,
1.4109,1.3114,0.97348,24.138,6.6398,0.89,0.65878,7.7501,277.59,120.21,1161.4,8.3544,1.5372,3.7779,8.3226,1.4226,13.59,,,,,,,,,,,,,,,,,
1.406,1.3098,0.97434,24.153,6.6475,0.89095,0.6592100000000001,7.7501,279.38,120.34,1168.3,8.354,1.5407,3.7854,8.2966,1.4243,13.686,,,,,,,,,,,,,,,,,
1.3835,1.3003,0.96592,24.054,6.622999999999998,0.8876299999999999,0.65312,7.75,277.09,120.1,1153.6,8.2176,1.5059,3.7547,8.2482,1.4087,13.376,,,,,,,,,,,,,,,,,
1.3919,1.3047,0.97165,24.095,6.6297,0.8885700000000001,0.65452,7.7501,277.39,119.89,1160.0,8.1913,1.515,3.7605,8.2451,1.4119,13.467,,,,,,,,,,,,,,,,,
1.3644,1.2936,0.96101,23.859,6.5657,0.88013,0.65191,7.7501,274.24,120.27,1142.4,8.0879,1.493,3.7115,8.1573,1.3954,13.261,,,,,,,,,,,,,,,,,
1.3566,1.2927,0.96087,23.835,6.5597,0.87928,0.65075,7.75,273.33,120.12,1141.6,8.0524,1.4864,3.7146,8.1788,1.3978,13.273,,,,,,,,,,,,,,,,,
1.3702,1.3047,0.95921,23.854,6.5595,0.8792,0.65764,7.75,273.9,119.71,1150.8,8.1493,1.4924,3.727,8.1379,1.4005,13.457,,,,,,,,,,,,,,,,,
1.3779,1.2985,0.95539,23.762,6.5392,0.8764200000000001,0.65013,7.7501,272.6,119.61,1147.2,8.0982,1.4845,3.7141,8.1259,1.3861,13.417,,,,,,,,,,,,,,,,,
1.3648,1.29,0.95052,23.677,6.5226,0.8742,0.64665,7.75,270.47,118.22,1121.5,8.0575,1.4584,3.6971,8.154,1.3769999999999998,13.11,,,,,,,,,,,,,,,,,
1.378,1.2927,0.9515,23.839,6.5666,0.88028,0.64754,7.7501,272.61,119.06,1131.0,8.099,1.4733,3.7309,8.2357,1.3833,13.146,,,,,,,,,,,,,,,,,
1.3748,1.2945,0.95597,23.897,6.5818,0.8823799999999999,0.64564,7.7501,273.11,119.38,1130.0,8.1047,1.4707,3.7384,8.2891,1.384,13.192,,,,,,,,,,,,,,,,,
1.3727,1.3003,0.95164,23.811,6.5591,0.87928,0.64644,7.75,272.87,119.72,1128.9,8.1205,1.4652,3.7339,8.2859,1.3885,13.2,,,,,,,,,,,,,,,,,
1.3834,1.3003,0.95684,23.85,6.57,0.88075,0.6472600000000001,7.7501,274.13,120.05,1138.5,8.1579,1.4857,3.7658,8.2983,1.3929,13.425999999999998,,,,,,,,,,,,,,,,,
1.3871,1.3124,0.96226,23.927,6.5938,0.88394,0.64651,7.7501,275.01,119.76,1135.8,8.1976,1.4765,3.7876,8.3273,1.3917,13.525,,,,,,,,,,,,,,,,,
1.3759,1.3067,0.97375,24.426,6.7302,0.9022,0.64918,7.75,279.64,120.71,1127.1,8.3476,1.4711,3.837,8.4878,1.3901,13.444,,,,,,,,,,,,,,,,,
1.3788,1.3152,0.98293,24.601,6.7753,0.90818,0.6524399999999999,7.75,281.69,121.02,1132.9,8.3789,1.4753,3.8759,8.52,1.3938,13.571,,,,,,,,,,,,,,,,,
1.3831,1.3219,0.98364,24.499,6.7444,0.90408,0.6522,7.7501,282.84,120.3,1136.8,8.4649,1.4701,3.8802,8.5042,1.3943,13.743,,,,,,,,,,,,,,,,,
1.4018,1.321,0.98322,24.478,6.7297,0.90212,0.65386,7.75,281.26,120.32,1132.0,8.498,1.4889,3.8733,8.422,1.3936,13.58,,,,,,,,,,,,,,,,,
1.4132,1.3185,0.99277,24.806,6.8231,0.91491,0.65572,7.7501,284.95,121.04,1145.3,8.57,1.4968,3.9066,8.5612,1.4066,13.838,,,,,,,,,,,,,,,,,
1.4109,1.3175,0.98938,24.589,6.7694,0.90769,0.6519,7.75,281.29,120.61,1138.2,8.5259,1.4858,3.8707,8.5201,1.4019,13.817,,,,,,,,,,,,,,,,,
1.4011,1.3098,0.98668,24.562,6.7608,0.90645,0.64648,7.7502,282.99,120.58,1137.2,8.4636,1.4826,3.8553,8.5064,1.4019,13.765,,,,,,,,,,,,,,,,,
1.394,1.3125,0.99025,24.69,6.7955,0.91108,0.64974,7.7501,285.6,120.85,1134.7,8.5104,1.4909,3.8757,8.5582,1.3997,13.898,,,,,,,,,,,,,,,,,
1.3909,1.307,0.98884,24.759,6.8216,0.91449,0.64874,7.7502,287.98,121.12,1131.1,8.5299,1.5075,3.8754,8.5654,1.3979,13.816,,,,,,,,,,,,,,,,,
1.3997,1.3158,0.99541,24.85,6.854,0.91886,0.65478,7.7507,288.5,121.89,1140.0,8.5514,1.5115,3.8952,8.6296,1.4068,13.886,,,,,,,,,,,,,,,,,
1.3995,1.3201,0.99687,24.877,6.8667,0.92047,0.6605800000000001,7.7515,289.05,121.88,1144.4,8.5341,1.5107,3.9161,8.6376,1.4096,13.948,,,,,,,,,,,,,,,,,
1.4164,1.3256,1.0036,25.095,6.9228,0.92799,0.66268,7.7524,291.8,123.5,1161.2,8.6187,1.5279,3.956,8.6654,1.4245,14.253,,,,,,,,,,,,,,,,,
1.4181,1.3261,1.005,25.249,6.9649,0.93362,0.66138,7.7515,291.93,123.22,1159.6,8.6607,1.5274,3.9615,8.6922,1.4223,14.352,,,,,,,,,,,,,,,,,
1.4169,1.3263,1.0063,25.216,6.9619,0.93318,0.65883,7.751,290.87,123.09,1155.7,8.6068,1.5252,3.9394,8.7057,1.4218,14.185,,,,,,,,,,,,,,,,,
1.4053,1.3326,1.004,25.201,6.9552,0.93231,0.65859,7.7505,291.12,122.99,1161.6,8.6929,1.5334,3.9409,8.6714,1.4214,14.258,,,,,,,,,,,,,,,,,
1.4007,1.3305,1.002,25.113000000000003,6.9311,0.92902,0.65687,7.7507,290.07,122.67,1167.9,8.6696,1.5313,3.9418,8.676,1.4219,14.35,,,,,,,,,,,,,,,,,
1.4091,1.3329,1.0063,25.208,6.9579,0.93257,0.6582100000000001,7.7505,290.87,123.11,1172.8,8.6776,1.5438,3.9549,8.6922,1.4225,14.39,,,,,,,,,,,,,,,,,
1.4021,1.3308,1.0127,25.334,6.9928,0.93721,0.65764,7.7507,292.07,123.23,1168.8,8.657,1.5414,3.9808,8.7388,1.4222,14.238,,,,,,,,,,,,,,,,,
1.409,1.3335,1.0161,25.341,6.9949,0.93756,0.65713,7.7507,291.52,123.43,1170.0,8.6569,1.5474,3.9884,8.7211,1.4237,14.208,,,,,,,,,,,,,,,,,
1.3966,1.329,1.0193,25.288,6.9807,0.93572,0.65481,7.7504,290.32,123.14,1161.7,8.6606,1.5349,3.9768,8.7105,1.4156,14.205,,,,,,,,,,,,,,,,,
1.3871,1.3313,1.0146,25.291,6.98,0.93563,0.65588,7.7501,290.01,122.83,1155.0,8.6111,1.5247,3.9681,8.6823,1.4121,13.928,,,,,,,,,,,,,,,,,
1.3915,1.3378,1.0204,25.421,7.0178,0.94065,0.6608,7.7501,292.66,123.15,1158.9,8.6309,1.5353,3.9886,8.7006,1.4185,14.021,,,,,,,,,,,,,,,,,
1.3861,1.3359,1.017,25.381,7.0045,0.93888,0.66304,7.7502,292.83,122.54,1154.4,8.6461,1.5368,4.0003,8.6961,1.4153,14.065,,,,,,,,,,,,,,,,,
1.3793,1.3327,1.0221,25.529,7.0476,0.94464,0.6629,7.7505,294.83,122.75,1144.8,8.6728,1.5265,4.0245,8.7585,1.4064,14.09,,,,,,,,,,,,,,,,,
1.3838,1.3305,1.0241,25.473000000000006,7.03,0.94233,0.66227,7.7504,294.26,122.56,1149.0,8.6628,1.5213,4.026,8.7407,1.4082,14.225,,,,,,,,,,,,,,,,,
1.3884,1.3347,1.0302,25.543000000000006,7.0515,0.94518,0.66437,7.7506,294.97,122.64,1154.8,8.6848,1.5302,4.0294,8.7353,1.4109,14.319,,,,,,,,,,,,,,,,,
1.3868,1.3369,1.0306,25.551,7.0521,0.94527,0.66623,7.7502,294.53,123.09,1157.2,8.6903,1.5238,4.0383,8.7031,1.4122,14.452,,,,,,,,,,,,,,,,,
1.3717,1.3319,1.0291,25.493,7.0379,0.9434,0.66377,7.7528,292.92,123.18,1159.4,8.6807,1.5033,4.0263,8.6904,1.4101,14.468,,,,,,,,,,,,,,,,,
1.3653,1.3385,1.0253,25.466,7.029,0.94233,0.66519,7.7504,293.28,123.16,1163.8,8.6134,1.5025,4.0264,8.6819,1.4097,14.336,,,,,,,,,,,,,,,,,
1.3635,1.3319,1.0158,25.336,6.9894,0.93712,0.66742,7.7501,291.38,123.31,1162.2,8.5971,1.503,4.0164,8.6449,1.4066,14.314,,,,,,,,,,,,,,,,,
1.3666,1.3337,0.99817,24.798,6.8431,0.91726,0.66052,7.7501,287.2,122.99,1163.4,8.4842,1.4969,3.9562,8.5052,1.3957,14.427,,,,,,,,,,,,,,,,,
1.3738,1.3461,1.0019,25.0,6.9023,0.92515,0.66398,7.7501,288.51,123.42,1169.4,8.6285,1.5023,3.9905,8.5288,1.4054,14.487,,,,,,,,,,,,,,,,,
1.3884,1.3603,0.99494,24.848000000000006,6.8604,0.91954,0.6686,7.7504,289.22,122.89,1183.4,8.7977,1.5108,3.9869,8.4815,1.4127,14.669,,,,,,,,,,,,,,,,,
1.3876,1.357,0.98985,24.697,6.8192,0.91399,0.66274,7.7503,287.63,122.51,1182.0,8.7168,1.5096,3.9671,8.4624,1.406,14.577,,,,,,,,,,,,,,,,,
1.3707,1.354,0.98748,24.692,6.818,0.91383,0.66115,7.7504,289.33,121.51,1176.5,8.6238,1.4796,3.965,8.4767,1.4016,15.274,,,,,,,,,,,,,,,,,
1.3863,1.3664,0.98804,24.679,6.8136,0.91324,0.65973,7.7505,289.19,121.48,1188.0,8.711,1.4847,3.9686,8.4938,1.4097,15.886,,,,,,,,,,,,,,,,,
1.3868,1.3754,0.9807,24.605,6.7932,0.9105,0.6610199999999999,7.7506,288.74,120.68,1187.9,8.713,1.4814,3.9751,8.525,1.4104,15.3,,,,,,,,,,,,,,,,,
1.3831,1.3712,0.98553,24.588,6.7893,0.90992,0.65987,7.75,287.99,120.99,1175.9,8.6392,1.4728,3.9615,8.4516,1.4065,14.942,,,,,,,,,,,,,,,,,
1.389,1.3766,0.99003,24.723000000000006,6.8249,0.91466,0.66615,7.7501,289.41,121.81,1175.4,8.7401,1.4814,3.9501,8.5055,1.4092,15.065,,,,,,,,,,,,,,,,,
1.3926,1.3832,0.99686,24.934,6.8824,0.92242,0.67023,7.752999999999999,291.45,122.52,1186.1,8.7732,1.4831,3.9626,8.5806,1.416,14.999,,,,,,,,,,,,,,,,,
1.4033,1.3956,0.99372,24.945,6.8857,0.92285,0.6706,7.7524,290.01,121.45,1181.4,8.7671,1.4913,3.9504,8.5511,1.412,15.042,,,,,,,,,,,,,,,,,
1.3954,1.3955,0.99393,24.865,6.8638,0.91996,0.6714399999999999,7.7504,289.01,121.37,1177.6,8.7935,1.4824,3.9008,8.5492,1.4082,15.098,,,,,,,,,,,,,,,,,
1.3796,1.3917,0.98776,24.679,6.8129,0.91308,0.6722100000000001,7.7532,286.68,120.91,1171.7,8.7135,1.4642,3.8693,8.4569,1.4042,15.134,,,,,,,,,,,,,,,,,
1.3847,1.3903,0.99047,24.765,6.8356,0.91609,0.6714899999999999,7.7507,288.43,120.85,1174.3,8.7276,1.4765,3.8905,8.4362,1.4077,15.263,,,,,,,,,,,,,,,,,
1.3769999999999998,1.3869999999999998,0.98712,24.69,6.8172,0.91349,0.67069,7.7509,288.58,120.43,1168.7,8.6891,1.4663,3.8743,8.395,1.4064,15.187,,,,,,,,,,,,,,,,,
1.3769999999999998,1.3869999999999998,0.98712,24.69,6.8172,0.91349,0.67069,7.7509,288.58,120.43,1168.7,8.6891,1.4663,3.8743,8.395,1.4064,15.187,,,,,,,,,,,,,,,,,
1.3765,1.3872,0.98869,24.651,6.8082,0.91224,0.67082,7.7501,286.56,120.46,1168.4,8.701,1.4613,3.8729,8.3801,1.4081,15.249,,,,,,,,,,,,,,,,,
1.3747,1.3916,0.99032,24.679,6.8142,0.91308,0.67572,7.7504,286.94,120.42,1170.7,8.6847,1.4563,3.8682,8.3608,1.4123,15.303,,,,,,,,,,,,,,,,,
1.372,1.3885,0.98975,24.738000000000003,6.83,0.91525,0.6754399999999999,7.7508,286.61,120.5,1175.9,8.801,1.4606,3.8807,8.4091,1.414,15.454,,,,,,,,,,,,,,,,,
1.3683,1.3884,0.99522,24.821,6.8546,0.91853,0.67415,7.7502,290.24,120.39,1176.4,8.8206,1.4626,3.9165,8.4408,1.4161,15.572,,,,,,,,,,,,,,,,,
1.3683,1.3884,0.99522,24.821,6.8546,0.91853,0.67415,7.7502,290.24,120.39,1176.4,8.8206,1.4626,3.9165,8.4408,1.4161,15.572,,,,,,,,,,,,,,,,,
1.3904,1.3922,0.99936,24.796,6.8471,0.9176,0.67728,7.7504,289.4,119.09,1191.0,8.8525,1.4816,3.9415,8.414,1.4253,15.559,,,,,,,,,,,,,,,,,
1.3942,1.3936,1.0094,25.146,6.9426,0.93058,0.6815100000000001,7.7514,293.32,119.0,1188.3,8.9224,1.489,4.0093,8.5832,1.4247,15.6,,,,,,,,,,,,,,,,,
1.4138,1.4091,1.0097,25.159,6.945,0.93093,0.68367,7.7519,293.06,118.4,1200.1,8.9578,1.5049,4.0378,8.5952,1.4345,15.829,,,,,,,,,,,,,,,,,
1.4308,1.4133,1.0006,24.871,6.8638,0.92013,0.68591,7.7529,290.57,117.54,1202.5,8.923,1.5149,4.0037,8.537,1.4365,16.101,,,,,,,,,,,,,,,,,
1.4267,1.4106,0.99991,24.88,6.8684,0.92073,0.68612,7.7628,290.52,118.32,1201.4,8.9135,1.5146,4.0073,8.5296,1.4369,16.009,,,,,,,,,,,,,,,,,
1.4251,1.4085,0.9977,24.817,6.8519,0.91844,0.68612,7.7582,291.44,117.86,1202.3,8.8878,1.5225,4.0086,8.5158,1.4334,16.575,,,,,,,,,,,,,,,,,
1.4267,1.4184,1.0018,24.936,6.8856,0.92285,0.69288,7.7606,293.24,117.93,1207.9,8.8952,1.527,4.0207,8.5348,1.4369,16.587,,,,,,,,,,,,,,,,,
1.425,1.4221,1.0102,24.982,6.8985,0.92456,0.6936,7.7591,291.63,118.1,1203.0,8.8376,1.5273,4.0179,8.5484,1.4323,16.489,,,,,,,,,,,,,,,,,
1.4408,1.4364,1.0052,24.806,6.8506,0.91802,0.69497,7.7825,290.07,117.75,1212.5,8.8195,1.5517,4.0145,8.5238,1.4385,16.567999999999998,,,,,,,,,,,,,,,,,
1.4564,1.4522,1.0034,24.758000000000006,6.8381,0.91625,0.6977300000000001,7.7934,288.02,117.1,1217.7,8.8038,1.5671,4.0433,8.5646,1.4417,16.699,,,,,,,,,,,,,,,,,
1.4515,1.4506,1.005,24.823,6.8521,0.91811,0.70017,7.7983,289.59,117.32,1209.5,8.8944,1.5481,4.0953,8.5761,1.439,16.79,,,,,,,,,,,,,,,,,
1.4421,1.4492,1.005,24.865,6.8668,0.92013,0.70365,7.8065,289.44,117.89,1202.5,8.8525,1.5424,4.0839,8.5785,1.4347,16.665,,,,,,,,,,,,,,,,,
1.4592,1.4637,1.0023,24.793000000000006,6.8431,0.91684,0.70597,7.8267,288.59,116.7,1216.2,8.8613,1.5709,4.0985,8.5662,1.4392,16.769000000000002,,,,,,,,,,,,,,,,,
1.4463,1.4459,1.0051,24.845,6.8512,0.91802,0.70855,7.8198,288.64,116.98,1213.3,8.9078,1.5551,4.1259,8.586,1.4385,16.657,,,,,,,,,,,,,,,,,
1.423,1.4171,1.0131,25.006,6.9042,0.92524,0.69818,7.7909,288.86,118.22,1196.2,8.7606,1.5365,4.1254,8.5805,1.4268,16.482,,,,,,,,,,,,,,,,,
1.4328,1.4194,1.0153,24.985,6.9,0.92464,0.7017100000000001,7.7951,289.14,118.42,1196.0,8.7457,1.5467,4.1322,8.5768,1.4303,16.512,,,,,,,,,,,,,,,,,
1.4349,1.4221,1.0158,24.934,6.8859,0.92276,0.70218,7.7972,288.58,118.32,1203.1,8.7532,1.5481,4.1471,8.5489,1.4301,16.506,,,,,,,,,,,,,,,,,
1.42,1.4081,1.0165,24.821,6.8539,0.91844,0.6976899999999999,7.794,288.25,118.4,1202.1,8.68,1.5374,4.1064,8.5039,1.4274,16.33,,,,,,,,,,,,,,,,,
1.4142,1.4085,1.0138,24.783,6.8445,0.91718,0.69915,7.7919,287.42,118.88,1207.4,8.6641,1.5476,4.0846,8.533999999999999,1.4268,16.305999999999994,,,,,,,,,,,,,,,,,
1.4092,1.4069,1.0205,24.749,6.8341,0.91575,0.69973,7.7931,285.74,121.11,1207.5,8.6854,1.5374,4.0658,8.5607,1.4240000000000002,16.019000000000002,,,,,,,,,,,,,,,,,
1.4128,1.4014,1.0195,24.826,6.8564,0.91878,0.69919,7.7810000000000015,286.53,121.27,1204.0,8.6512,1.5454,4.0382,8.5295,1.4241,16.08,,,,,,,,,,,,,,,,,
1.4173,1.4005,1.0209,24.751,6.8347,0.91583,0.69475,7.7842,285.42,120.74,1211.3,8.7209,1.5422,4.0347,8.5573,1.4274,16.099,,,,,,,,,,,,,,,,,
1.4163,1.3934,1.0166,24.719,6.8255,0.91466,0.68901,7.798999999999999,284.05,119.44,1216.4,8.7019,1.5147,4.0229,8.5594,1.4297,16.185,,,,,,,,,,,,,,,,,
1.3873,1.3712,0.9967,24.113000000000003,6.6597,0.89238,0.68352,7.7884,277.07,117.34,1192.9,8.5111,1.4883,3.94,8.3916,1.4028,15.855,,,,,,,,,,,,,,,,,
1.3911,1.3751,0.99098,24.136,6.6621,0.8927,0.68715,7.7871,276.69,116.68,1190.8,8.54,1.4868,3.9398,8.4204,1.3958,15.853,,,,,,,,,,,,,,,,,
