Date,SGD,YTD
2008-09-11,1.4351,1.524
2008-09-12,1.4455,1.5226
2008-09-15,1.4367,1.5102
2008-09-16,1.4375,1.5102
2008-09-17,1.4306,1.5126
2008-09-18,1.4356,1.5151
2008-09-19,1.4286,1.5163
2008-09-22,1.4353,1.5037
2008-09-23,1.4188,1.5037
2008-09-24,1.4127,1.5067
2008-09-25,1.4214,1.4995
2008-09-26,1.4214,1.501
2008-09-29,1.4246,1.4915
2008-09-30,1.4327,1.4915
2008-10-01,1.429,1.4857
2008-10-02,1.4343,1.4795
2008-10-03,1.4426,1.4822
2008-10-06,1.4503,1.481
2008-10-07,1.4626,1.481
2008-10-08,1.4633,1.4747
2008-10-09,1.4655,1.4714
2008-10-10,1.47,1.4737
2008-10-13,1.4814,1.4624
2008-10-14,1.4695,1.4624
2008-10-15,1.4596,1.4641
2008-10-16,1.4695,1.463
2008-10-17,1.4802,1.4676
2008-10-20,1.4808,1.4591
2008-10-21,1.4789,1.4591
2008-10-22,1.4811,1.4625
2008-10-23,1.4982,1.4668
2008-10-24,1.5041,1.4653
2008-10-27,1.5093,1.4559
2008-10-28,1.5116,1.4559
2008-10-29,1.506,1.4549
2008-10-30,1.4976,1.4514
2008-10-31,1.4684,1.4505
2008-11-03,1.4837,1.449
2008-11-04,1.4733,1.449
2008-11-05,1.4731,1.4486
2008-11-06,1.4792,1.4504
2008-11-07,1.4842,1.4476
2008-11-10,1.4964,1.4399
2008-11-11,1.4868,1.4399
2008-11-12,1.4983,1.4419
2008-11-13,1.5076,1.4482
2008-11-14,1.5123,1.4486
2008-11-17,1.5182,1.4519
2008-11-18,1.523,1.4519
2008-11-19,1.5263,1.4521
2008-11-20,1.5275,1.4473
2008-11-21,1.5289,1.4475
2008-11-24,1.5297,1.4509
2008-11-25,1.5175,1.4509
2008-11-26,1.5181,1.442
2008-11-27,1.5119,1.4412
2008-11-28,1.5117,1.444
2008-12-01,1.511,1.4495
2008-12-02,1.5301,1.4495
2008-12-03,1.5299,1.4454
2008-12-04,1.5301,1.4497
2008-12-05,1.5269,1.4474
2008-12-08,1.5246,1.4472
2008-12-09,1.5093,1.4472
2008-12-10,1.505,1.4413
2008-12-11,1.5004,1.4396
2008-12-12,1.491,1.4423
2008-12-15,1.49,1.4407
2008-12-16,1.4745,1.4407
2008-12-17,1.4752,1.4461
2008-12-18,1.4575,1.4598
2008-12-19,1.4286,1.4591
2008-12-22,1.4583,1.4614
2008-12-23,1.45,1.4614
2008-12-24,1.4437,1.4558
2008-12-25,1.4424,1.4544
2008-12-26,1.4424,1.4544
2008-12-29,1.4424,1.4509999999999998
2008-12-30,1.4388,1.4509999999999998
2008-12-31,1.4417,1.4461
2009-01-01,1.44,1.4376
2009-01-02,1.44,1.4376
2009-01-05,1.4615,1.4332
2009-01-06,1.4716,1.4332
2009-01-07,1.4791,1.4329
2009-01-08,1.4704,1.4342
2009-01-09,1.482,1.4313
2009-01-12,1.48,1.4319
2009-01-13,1.4856,1.4319
2009-01-14,1.4895,1.4326
2009-01-15,1.4928,1.4297
2009-01-16,1.4977,1.4283
2009-01-19,1.4861,1.4349
2009-01-20,1.4939,1.4349
2009-01-21,1.5096,1.4345
2009-01-22,1.5041,1.4446
2009-01-23,1.4963,1.4449
2009-01-26,1.507,1.4301
2009-01-27,1.499,1.4301
2009-01-28,1.503,1.4237
2009-01-29,1.4984,1.4214
2009-01-30,1.5045,1.4201
2009-02-02,1.5095,1.4175
2009-02-03,1.516,1.4175
2009-02-04,1.5142,1.4149
2009-02-05,1.5097,1.4144
2009-02-06,1.5064,1.4163
2009-02-09,1.503,1.4174
2009-02-10,1.4942,1.4174
2009-02-11,1.4972,1.4181
2009-02-12,1.5085,1.4179
2009-02-13,1.5105,1.4166
2009-02-16,1.5078,1.4168
2009-02-17,1.5174,1.4168
2009-02-18,1.5256,1.413
2009-02-19,1.5293,1.4121
2009-02-20,1.5261,1.4129
2009-02-23,1.5375,1.4102
2009-02-24,1.5266,1.4102
2009-02-25,1.5285,1.4058
2009-02-26,1.5267,1.4062
2009-02-27,1.536,1.4055
2009-03-02,1.5469,1.3956
2009-03-03,1.555,1.3953
2009-03-04,1.5497,1.3935
2009-03-05,1.5486,1.3887
2009-03-06,1.5556,1.3904
2009-03-09,1.5454,1.3856
2009-03-10,1.5522,1.3844
2009-03-11,1.5345,1.3887
2009-03-12,1.5329,1.3883
2009-03-13,1.5297,1.3842
2009-03-16,1.5419999999999998,1.3799
2009-03-17,1.5314,1.384
2009-03-18,1.5329,1.3824
2009-03-19,1.5235,1.3765
2009-03-20,1.506,1.3794
2009-03-23,1.5156,1.3893
2009-03-24,1.5115,1.3893
2009-03-25,1.5123,1.3893
2009-03-26,1.51,1.3827
2009-03-27,1.4955,1.3794
2009-03-30,1.5164,1.3803
2009-03-31,1.5201,1.3795
2009-04-01,1.5204,1.3799
2009-04-02,1.5219999999999998,1.3794
2009-04-03,1.5041,1.3797
2009-04-06,1.5049,1.3868
2009-04-07,1.5053,1.3839
2009-04-08,1.5137,1.3816
2009-04-09,1.5164,1.3804
2009-04-10,1.5152,1.3796
2009-04-13,1.5152,1.3567
2009-04-14,1.5152,1.3586
2009-04-15,1.4992,1.3578
2009-04-16,1.5038,1.3565
2009-04-17,1.4972,1.3530000000000002
2009-04-20,1.5012,1.3516
2009-04-21,1.5087,1.3555
2009-04-22,1.5073,1.3539
2009-04-23,1.5068,1.3514
2009-04-24,1.5015,1.3499
2009-04-27,1.4883,1.3566
2009-04-28,1.4962,1.3654
2009-04-29,1.5012,1.3625
2009-04-30,1.4856,1.3609
2009-05-01,1.4780000000000002,1.3609
2009-05-04,1.4780000000000002,1.3609
2009-05-05,1.4837,1.3623
2009-05-06,1.4708,1.361
2009-05-07,1.4751,1.3585
2009-05-08,1.4661,1.3651
2009-05-11,1.4656,1.3773
2009-05-12,1.4612,1.3683
2009-05-13,1.456,1.3704
2009-05-14,1.4639,1.3704
2009-05-15,1.4666,1.3807
2009-05-18,1.4686,1.3821
2009-05-19,1.4675,1.3708
2009-05-20,1.463,1.3677
2009-05-21,1.4605,1.3663
2009-05-22,1.4585,1.3578
2009-05-25,1.4427,1.3577
2009-05-26,1.4455,1.3595
2009-05-27,1.4528,1.3616
2009-05-28,1.4523,1.3629
2009-05-29,1.454,1.3642
2009-06-01,1.4435,1.3676
2009-06-02,1.4385,1.3659
2009-06-03,1.4384,1.3642
2009-06-04,1.4403,1.3597
2009-06-05,1.4473,1.3631
2009-06-08,1.4481,1.3701
2009-06-09,1.459,1.3653
2009-06-10,1.4583,1.3618
2009-06-11,1.4488,1.3688
2009-06-12,1.4529,1.3727
2009-06-15,1.4523,1.3803
2009-06-16,1.4578,1.3811
2009-06-17,1.4567,1.3762
2009-06-18,1.4592,1.3693
2009-06-19,1.4578,1.3693
2009-06-22,1.4552,1.3701
2009-06-23,1.4587,1.3657
2009-06-24,1.4573,1.369
2009-06-25,1.4542,1.3685
2009-06-26,1.4588,1.3684
2009-06-29,1.4538,1.3651
2009-06-30,1.4543,1.362
2009-07-01,1.4462,1.3604
2009-07-02,1.4467,1.3608
2009-07-03,1.4504,1.3622
2009-07-06,1.4528,1.3596
2009-07-07,1.4582,1.3628
2009-07-08,1.4566,1.3642
2009-07-09,1.462,1.3639
2009-07-10,1.4588,1.3626
2009-07-13,1.4626,1.3619
2009-07-14,1.4657,1.3583
2009-07-15,1.4584,1.3558
2009-07-16,1.4522,1.3457
2009-07-17,1.4509,1.3491
2009-07-20,1.4505,1.3511
2009-07-21,1.4412,1.3551
2009-07-22,1.4407,1.3521
2009-07-23,1.4432,1.3531
2009-07-24,1.4409999999999998,1.364
2009-07-27,1.44,1.3618
2009-07-28,1.4398,1.3606
