Date,NOK,YTD
2002-05-09,8.3423,9.0841
2002-05-10,8.3655,9.1084
2002-05-13,8.2962,9.1198
2002-05-14,8.2781,9.14
2002-05-15,8.3287,9.1366
2002-05-16,8.3455,9.1458
2002-05-17,8.265,9.0938
2002-05-20,8.2441,9.0788
2002-05-21,8.2058,9.0697
2002-05-22,8.1797,9.0599
2002-05-23,8.1048,9.1324
2002-05-24,8.1222,9.2533
2002-05-27,8.1013,9.2195
2002-05-28,8.0958,9.1968
2002-05-29,8.0,9.2166
2002-05-30,7.9464,9.2218
2002-05-31,7.9296,9.2405
2002-06-03,7.9663,9.3514
2002-06-04,7.9872,9.415
2002-06-05,7.8892,9.3739
2002-06-06,7.9004,9.4141
2002-06-07,7.8724,9.3263
2002-06-10,7.8745,9.397
2002-06-11,7.8502,9.3895
2002-06-12,7.8836,9.3637
2002-06-13,7.8428,9.4212
2002-06-14,7.8719,9.3596
2002-06-17,7.8239,9.3671
2002-06-18,7.8665,9.2334
2002-06-19,7.8248,9.2326
2002-06-20,7.7147,9.2257
2002-06-21,7.6632,9.2288
2002-06-24,7.6546,9.2306
2002-06-25,7.5662,9.2167
2002-06-26,7.5628,9.2117
2002-06-27,7.4266,9.2161
2002-06-28,7.5305,9.1614
2002-07-01,7.4491,9.2633
2002-07-02,7.4791,9.3001
2002-07-03,7.4746,9.3844
2002-07-04,7.5066,9.3568
2002-07-05,7.4796,9.3742
2002-07-08,7.5136,9.3938
2002-07-09,7.4328,9.4561
2002-07-10,7.3610000000000015,9.3604
2002-07-11,7.3712,9.2984
2002-07-12,7.4065,9.2701
2002-07-15,7.4233,9.3277
2002-07-16,7.3394,9.3178
2002-07-17,7.28,9.2945
2002-07-18,7.3306,9.3712
2002-07-19,7.3384,9.2787
2002-07-22,7.331,9.1838
2002-07-23,7.4182,9.1351
2002-07-24,7.6165,9.2053
2002-07-25,7.6132,9.1893
2002-07-26,7.5364,9.1129
2002-07-29,7.557,9.1425
2002-07-30,7.6418,9.1058
2002-07-31,7.6309,9.119
2002-08-01,7.5917,9.1205
2002-08-02,7.6322,9.087
2002-08-05,7.6041,9.0988
2002-08-06,7.6535,9.0489
2002-08-07,7.7407,9.0602
2002-08-08,7.7418,9.0887
2002-08-09,7.7196,9.0814
2002-08-12,7.6714,9.0195
2002-08-13,7.6339,8.9693
2002-08-14,7.6023,8.9673
2002-08-15,7.5561,8.9964
2002-08-16,7.5984,8.9132
2002-08-19,7.5053,8.8621
2002-08-20,7.5334,8.8996
2002-08-21,7.5112,8.8682
2002-08-22,7.5369,8.8973
2002-08-23,7.5701,8.8005
2002-08-26,7.6379,8.9025
2002-08-27,7.6173,8.8999
2002-08-28,7.5512,8.8922
2002-08-29,7.5117,8.9228
2002-08-30,7.5124,8.8446
2002-09-02,7.5069,8.8494
2002-09-03,7.5272,8.8092
2002-09-04,7.505,8.852
2002-09-05,7.4822,8.8774
2002-09-06,7.4,8.9197
2002-09-09,7.4143,8.9768
2002-09-10,7.5128,8.9114
2002-09-11,7.5727,8.8455
2002-09-12,7.569,8.8655
2002-09-13,7.5546,8.8235
2002-09-16,7.5015,8.8289
2002-09-17,7.5818,8.7081
2002-09-18,7.6236,8.7016
2002-09-19,7.5728,8.636000000000001
2002-09-20,7.4633,8.6055
2002-09-23,7.5199,8.5663
2002-09-24,7.4814,8.6185
2002-09-25,7.4491,8.7069
2002-09-26,7.4859,8.7674
2002-09-27,7.4745,8.7331
2002-09-30,7.4982,8.7833
2002-10-01,7.4457,8.8818
2002-10-02,7.4181,8.8608
2002-10-03,7.4245,8.8029
2002-10-04,7.3938,8.7778
2002-10-07,7.404,8.8412
2002-10-08,7.4312,8.7966
2002-10-09,7.4245,8.7476
2002-10-10,7.3996,8.7278
2002-10-11,7.3975,8.7522
2002-10-14,7.3887,8.7972
2002-10-15,7.3752,8.8003
2002-10-16,7.4388,8.765
2002-10-17,7.4412,8.8052
2002-10-18,7.5919,8.8112
2002-10-21,7.603,8.8162
2002-10-22,7.5892,8.8456
2002-10-23,7.6106,8.8973
2002-10-24,7.5719,8.9445
2002-10-25,7.5724,8.9099
2002-10-28,7.5366,8.9425
