Date,DKK,YTD
2011-10-14,5.4236,5.3421
2011-10-17,5.3926,5.2883
2011-10-18,5.4045,5.2924
2011-10-19,5.4443,5.3667
2011-10-20,5.3844,5.3809
2011-10-21,5.3922,5.3806
2011-10-24,5.3961,5.3213
2011-10-25,5.3733,5.3522
2011-10-26,5.3493,5.3153
2011-10-27,5.3454,5.3606
2011-10-28,5.3028,5.4035
2011-10-31,5.2561,5.3824
2011-11-01,5.3153,5.3808
2011-11-02,5.4608,5.3547
2011-11-03,5.3885,5.3192
2011-11-04,5.4027,5.3199
2011-11-07,5.4038,5.2336
2011-11-08,5.4168,5.2922
2011-11-09,5.3993,5.3557
2011-11-10,5.4607,5.3456
2011-11-11,5.4656,5.4128
2011-11-14,5.4522,5.4407
2011-11-15,5.4492,5.4367
2011-11-16,5.5001,5.4705
2011-11-17,5.5195,5.4766
2011-11-18,5.5213,5.53
2011-11-21,5.4822,5.4627
2011-11-22,5.5302,5.4522
2011-11-23,5.4984,5.4635
2011-11-24,5.5567,5.5241
2011-11-25,5.5612,5.5887
2011-11-28,5.6219,5.597
2011-11-29,5.572,5.6363
2011-11-30,5.5772,5.6704
2011-12-01,5.5426,5.7339
2011-12-02,5.5092,5.6827
2011-12-05,5.5016,5.6648
2011-12-06,5.5314,5.6265
2011-12-07,5.5508,5.6118
2011-12-08,5.5577,5.5771
2011-12-09,5.5439,5.6473
2011-12-12,5.5551,5.6421
2011-12-13,5.6117,5.6288
2011-12-14,5.6419,5.6188
2011-12-15,5.7205,5.5479
2011-12-16,5.7087,5.5775
2011-12-19,5.6901,5.627999999999999
2011-12-20,5.6997,5.6183
2011-12-21,5.6859,5.6666
2011-12-22,5.6947,5.6638
2011-12-23,5.6976,5.6834
2011-12-26,5.6934,5.705
2011-12-27,5.6934,5.6895
2011-12-28,5.6875,5.6739
2011-12-29,5.6875,5.6494
2011-12-30,5.7679,5.6736
2012-01-02,5.7456,5.6133
2012-01-03,5.7468,5.5781
2012-01-04,5.7138,5.5837
2012-01-05,5.7429999999999986,5.5535
2012-01-06,5.7949,5.6404
2012-01-09,5.8195,5.6922
2012-01-10,5.8419,5.7482
2012-01-11,5.8054,5.7734
2012-01-12,5.8471,5.7538
2012-01-13,5.839,5.7424
2012-01-16,5.823,5.6444
2012-01-17,5.8686,5.5808
2012-01-18,5.8134,5.5969
2012-01-19,5.7951,5.5724
2012-01-20,5.7593,5.517
2012-01-23,5.7636,5.5313
2012-01-24,5.7124,5.5124
2012-01-25,5.7181,5.4919
2012-01-26,5.7443,5.4824
2012-01-27,5.6556,5.4472
2012-01-30,5.655,5.4344
2012-01-31,5.6706,5.4369
2012-02-01,5.6425,5.4443
2012-02-02,5.6423,5.4197
2012-02-03,5.6770000000000005,5.4009
2012-02-06,5.6484,5.4243
2012-02-07,5.7002,5.4687
2012-02-08,5.6689,5.5003
2012-02-09,5.5995,5.4673
2012-02-10,5.593,5.4635
2012-02-13,5.6352,5.4807
2012-02-14,5.608,5.5136
2012-02-15,5.6445,5.5482
2012-02-16,5.6771,5.5194
2012-02-17,5.7257,5.5191
2012-02-20,5.6489,5.4982
2012-02-21,5.6037,5.4705
2012-02-22,5.6238,5.4546
2012-02-23,5.6208,5.455
2012-02-24,5.5920000000000005,5.4294
2012-02-27,5.5444,5.4125
2012-02-28,5.5542,5.4173
2012-02-29,5.5266,5.4173
2012-03-01,5.5312,5.3899
2012-03-02,5.5849,5.3931
2012-03-05,5.625,5.3837
2012-03-06,5.6234,5.3837
2012-03-07,5.6522,5.3428
2012-03-08,5.6665,5.3159
2012-03-09,5.6143,5.3660000000000005
2012-03-12,5.6366,5.3978
2012-03-13,5.6672,5.3978
2012-03-14,5.6941,5.4151
2012-03-15,5.692,5.3473
2012-03-16,5.6941,5.3722
2012-03-19,5.6691,5.3260000000000005
2012-03-20,5.6544,5.3260000000000005
2012-03-21,5.6337,5.2773
2012-03-22,5.6222,5.2537
2012-03-23,5.6474,5.2475
2012-03-26,5.6151,5.2783
2012-03-27,5.6008,5.2783
2012-03-28,5.5769,5.2837
2012-03-29,5.5755,5.3146
2012-03-30,5.6037,5.3017
2012-04-02,5.5705,5.2486
2012-04-03,5.5865,5.2486
2012-04-04,5.587999999999999,5.2729
2012-04-05,5.6610000000000005,5.2364
2012-04-06,5.6931,5.2642
2012-04-09,5.6931,5.221
2012-04-10,5.6931,5.221
2012-04-11,5.6729,5.1783
2012-04-12,5.6644,5.1666
2012-04-13,5.6553,5.1544
2012-04-16,5.6576,5.1792
2012-04-17,5.7117,5.1792
2012-04-18,5.6653,5.1613
2012-04-19,5.6816,5.2247
2012-04-20,5.6846,5.2144
2012-04-23,5.6388,5.1133
2012-04-24,5.6658,5.1133
2012-04-25,5.6532,5.1133
2012-04-26,5.6337,5.1133
2012-04-27,5.6294,5.1013
2012-04-30,5.6229,5.0408
2012-05-01,5.6295,5.0408
2012-05-02,5.6295,5.0186
2012-05-03,5.6648,5.0262
2012-05-04,5.6678,5.0452
2012-05-07,5.6639,5.0339
2012-05-08,5.706,5.0339
2012-05-09,5.7096,5.1424
2012-05-10,5.7413,5.1796
2012-05-11,5.7353,5.1931
2012-05-14,5.7427,5.2683
2012-05-15,5.7788,5.2683
2012-05-16,5.7879999999999985,5.2211
2012-05-17,5.8354,5.2721
2012-05-18,5.8609,5.2619
2012-05-21,5.843,5.228
2012-05-22,5.829,5.228
2012-05-23,5.8206,5.2374
2012-05-24,5.8706,5.3182
2012-05-25,5.9181,5.2925
2012-05-28,5.922999999999999,5.2631
2012-05-29,5.9129999999999985,5.2631
2012-05-30,5.9336,5.2269
2012-05-31,5.9746,5.2242
2012-06-01,5.992000000000001,5.1832
2012-06-04,6.0304,5.1558
2012-06-05,5.9744,5.1558
2012-06-06,5.9791,5.1457
2012-06-07,5.9529999999999985,5.1080000000000005
2012-06-08,5.9019,5.0893
2012-06-11,5.9608,5.1033
2012-06-12,5.9255,5.1033
2012-06-13,5.9497,5.1483
2012-06-14,5.9293,5.1963
2012-06-15,5.9208,5.1627
2012-06-18,5.8997,5.2944
2012-06-19,5.8903,5.2944
2012-06-20,5.8906,5.2272
2012-06-21,5.8512,5.2402
2012-06-22,5.8666,5.1894
2012-06-25,5.9289,5.2478
2012-06-26,5.9525,5.2478
2012-06-27,5.9586,5.2452
2012-06-28,5.9574,5.2503
2012-06-29,5.9857,5.2303
2012-07-02,5.9042,5.1607
2012-07-03,5.9035,5.1607
2012-07-04,5.9119,5.1483
2012-07-05,5.9209,5.1444
2012-07-06,5.9848,5.1581
2012-07-09,6.0122,5.2355
2012-07-10,6.0512,5.2355
2012-07-11,6.0545,5.2371
2012-07-12,6.0655,5.3062
2012-07-13,6.1069,5.3366
2012-07-16,6.1046,5.2507
2012-07-17,6.1096,5.2507
2012-07-18,6.0598,5.2713
2012-07-19,6.0804,5.3091
2012-07-20,6.0541,5.2658
2012-07-23,6.0979,5.2413
2012-07-24,6.1459,5.2413
2012-07-25,6.1537,5.1793
2012-07-26,6.1304,5.1832
2012-07-27,6.0672,5.1504
2012-07-30,6.0396,5.2242
2012-07-31,6.0742,5.2242
2012-08-01,6.0572,5.224
2012-08-02,6.0512,5.1683
2012-08-03,6.0276,5.2569
2012-08-06,6.0772,5.2348
2012-08-07,6.0120000000000005,5.2348
2012-08-08,5.9856,5.2624
2012-08-09,6.0342,5.2368
2012-08-10,6.0502,5.2216
2012-08-13,6.0697,5.268
2012-08-14,6.0322,5.268
2012-08-15,6.0261,5.2274
2012-08-16,6.0635,5.206
2012-08-17,6.0627,5.1877
2012-08-20,6.0354,5.1852
2012-08-21,6.0533,5.1852
2012-08-22,5.9916,5.1781
2012-08-23,5.9836,5.1678
2012-08-24,5.9338,5.1513
2012-08-27,5.9548,5.1647
2012-08-28,5.9444,5.1647
2012-08-29,5.9364,5.1735
2012-08-30,5.9388,5.1431
2012-08-31,5.9391,5.1737
2012-09-03,5.9086,5.2153
2012-09-04,5.9287,5.2153
2012-09-05,5.9234,5.226
2012-09-06,5.9238,5.2733
2012-09-07,5.896,5.2835
2012-09-10,5.865,5.3032
2012-09-11,5.8329,5.3032
2012-09-12,5.8279999999999985,5.39
2012-09-13,5.7802,5.4534
2012-09-14,5.7735,5.4581
2012-09-17,5.6934,5.3988
2012-09-18,5.6971,5.3988
2012-09-19,5.7101,5.4127
2012-09-20,5.7333,5.4595
2012-09-21,5.7549,5.4319
2012-09-24,5.7398,5.5367
2012-09-25,5.7729,5.5367
2012-09-26,5.7659,5.5414
2012-09-27,5.8047,5.5131
2012-09-28,5.7915,5.48
2012-10-01,5.766,5.4662
2012-10-02,5.7897,5.4662
2012-10-03,5.766,5.5111
2012-10-04,5.7785,5.5844
2012-10-05,5.7568,5.6465
2012-10-08,5.7342,5.6092
2012-10-09,5.7547,5.6092
2012-10-10,5.7574,5.5411
2012-10-11,5.7865,5.4759
2012-10-12,5.774,5.4703
2012-10-15,5.7509,5.4236
2012-10-16,5.7506,5.4236
2012-10-17,5.7178,5.3926
2012-10-18,5.6854,5.4045
2012-10-19,5.6863,5.4443
2012-10-22,5.7223,5.3922
2012-10-23,5.7099,5.3922
2012-10-24,5.7352,5.3961
2012-10-25,5.7636,5.3733
2012-10-26,5.7406,5.3493
2012-10-29,5.7787,5.3028
2012-10-30,5.7836,5.3028
2012-10-31,5.7551,5.2561
2012-11-01,5.7414,5.3153
2012-11-02,5.7493,5.4608
2012-11-05,5.8051,5.4027
2012-11-06,5.8378,5.4027
2012-11-07,5.8283,5.4038
2012-11-08,5.8523,5.4168
2012-11-09,5.8567,5.3993
2012-11-12,5.8751,5.4656
2012-11-13,5.8561,5.4656
2012-11-14,5.8737,5.4522
2012-11-15,5.8605,5.4492
2012-11-16,5.8472,5.5001
2012-11-19,5.8521,5.5213
2012-11-20,5.8442,5.5213
2012-11-21,5.8226,5.4822
2012-11-22,5.8238,5.5302
2012-11-23,5.7843,5.4984
2012-11-26,5.7773,5.5612
2012-11-27,5.7529,5.5612
2012-11-28,5.7543,5.6219
2012-11-29,5.7864,5.572
2012-11-30,5.7414,5.5772
2012-12-03,5.7446,5.5092
2012-12-04,5.7136,5.5092
2012-12-05,5.6984,5.5016
2012-12-06,5.7098,5.5314
2012-12-07,5.7062,5.5508
2012-12-10,5.7799,5.5439
2012-12-11,5.7688,5.5439
2012-12-12,5.7410000000000005,5.5551
2012-12-13,5.7212,5.6117
2012-12-14,5.7054,5.6419
2012-12-17,5.7039,5.7087
2012-12-18,5.6697,5.7087
2012-12-19,5.6612,5.6901
2012-12-20,5.6088,5.6997
2012-12-21,5.6328,5.6859
2012-12-24,5.6486,5.6976
2012-12-25,5.645,5.6976
2012-12-26,5.645,5.6934
2012-12-27,5.645,5.6934
2012-12-28,5.6235,5.6875
2012-12-31,5.6591,5.7679
2013-01-01,5.6548,5.7679
2013-01-02,5.6548,5.7456
2013-01-03,5.6252,5.7468
2013-01-04,5.6937,5.7138
2013-01-07,5.7325,5.7949
2013-01-08,5.7211,5.7949
2013-01-09,5.7010000000000005,5.8195
2013-01-10,5.7143,5.8419
2013-01-11,5.6895,5.8054
2013-01-14,5.6208,5.839
2013-01-15,5.5937,5.839
2013-01-16,5.5995,5.823
2013-01-17,5.6205,5.8686
2013-01-18,5.5824,5.8134
2013-01-21,5.6012,5.7593
2013-01-22,5.6018,5.7593
2013-01-23,5.6046,5.7636
2013-01-24,5.5986,5.7124
2013-01-25,5.5899,5.7181
2013-01-28,5.5406,5.6556
2013-01-29,5.5493,5.6556
2013-01-30,5.5531,5.655
2013-01-31,5.5099,5.6706
2013-02-01,5.5065,5.6425
2013-02-04,5.4678,5.6770000000000005
2013-02-05,5.5046,5.6770000000000005
2013-02-06,5.5105,5.6484
2013-02-07,5.5188,5.7002
2013-02-08,5.5075,5.6689
2013-02-11,5.5782,5.593
2013-02-12,5.5722,5.593
2013-02-13,5.5525,5.6352
2013-02-14,5.5353,5.608
2013-02-15,5.598,5.6445
2013-02-18,5.5977,5.7257
2013-02-19,5.5869,5.7257
2013-02-20,5.5884,5.6489
2013-02-21,5.58,5.6037
2013-02-22,5.6572,5.6238
2013-02-25,5.6572,5.5920000000000005
2013-02-26,5.6084,5.5920000000000005
2013-02-27,5.7038,5.5444
2013-02-28,5.6934,5.5542
2013-03-01,5.6789999999999985,5.5312
2013-03-04,5.7355,5.5849
2013-03-05,5.7319,5.625
2013-03-06,5.7202,5.6234
2013-03-07,5.7197,5.6522
2013-03-08,5.7299,5.6665
2013-03-11,5.6969,5.6143
2013-03-12,5.7387,5.6366
2013-03-13,5.7134,5.6672
2013-03-14,5.7445,5.6941
2013-03-15,5.7645,5.692
2013-03-18,5.6993,5.6941
2013-03-19,5.7659,5.6691
2013-03-20,5.7598,5.6544
2013-03-21,5.7576,5.6337
2013-03-22,5.7731,5.6222
2013-03-25,5.7559,5.6474
2013-03-26,5.7628,5.6151
2013-03-27,5.7948,5.6008
2013-03-28,5.8371,5.5769
2013-03-29,5.8222,5.5755
2013-04-01,5.8222,5.6037
2013-04-02,5.8222,5.5705
2013-04-03,5.8059,5.5865
2013-04-04,5.8103,5.587999999999999
2013-04-05,5.8148,5.6610000000000005
2013-04-08,5.7592,5.6931
2013-04-09,5.7239,5.6931
2013-04-10,5.7176,5.6931
2013-04-11,5.6979,5.6729
2013-04-12,5.6836,5.6644
2013-04-15,5.7119,5.6553
2013-04-16,5.6999,5.6576
2013-04-17,5.6788,5.7117
2013-04-18,5.6792,5.6653
2013-04-19,5.7151,5.6816
2013-04-22,5.685,5.6846
2013-04-23,5.7183,5.6388
2013-04-24,5.7383,5.6658
2013-04-25,5.7322,5.6532
2013-04-26,5.7002,5.6337
2013-04-29,5.7357,5.6294
2013-04-30,5.6863,5.6229
2013-05-01,5.7038,5.6295
2013-05-02,5.7038,5.6295
2013-05-03,5.6523,5.6648
2013-05-06,5.6835,5.6678
2013-05-07,5.6861,5.6639
2013-05-08,5.686,5.706
2013-05-09,5.6745,5.7096
2013-05-10,5.6715,5.7413
2013-05-13,5.7399,5.7353
2013-05-14,5.7453,5.7427
2013-05-15,5.7433,5.7788
2013-05-16,5.7944,5.7879999999999985
2013-05-17,5.7819,5.8354
2013-05-20,5.791,5.8609
2013-05-21,5.7985,5.843
2013-05-22,5.7926,5.829
2013-05-23,5.7676,5.8206
2013-05-24,5.7838,5.8706
2013-05-27,5.7608,5.9181
2013-05-28,5.7602,5.922999999999999
2013-05-29,5.7603,5.9129999999999985
2013-05-30,5.755,5.9336
2013-05-31,5.7591,5.9746
2013-06-03,5.7325,5.992000000000001
2013-06-04,5.7305,6.0304
2013-06-05,5.6939,5.9744
2013-06-06,5.7048,5.9791
2013-06-07,5.6829,5.9529999999999985
2013-06-10,5.6228,5.9019
2013-06-11,5.6446,5.9608
2013-06-12,5.6185,5.9255
2013-06-13,5.6166,5.9497
2013-06-14,5.602,5.9293
2013-06-17,5.6064,5.9208
2013-06-18,5.5924,5.8997
2013-06-19,5.5776,5.8903
2013-06-20,5.5644,5.8906
2013-06-21,5.6506,5.8512
2013-06-24,5.6587,5.8666
2013-06-25,5.7,5.9289
2013-06-26,5.6794,5.9525
2013-06-27,5.7278,5.9586
2013-06-28,5.7238,5.9574
2013-07-01,5.7024,5.9857
2013-07-02,5.7215,5.9042
2013-07-03,5.731,5.9035
2013-07-04,5.7570000000000014,5.9119
2013-07-05,5.7458,5.9209
2013-07-08,5.79,5.9848
2013-07-09,5.805,6.0122
2013-07-10,5.8013,6.0512
2013-07-11,5.8210000000000015,6.0545
2013-07-12,5.7179,6.0655
2013-07-15,5.722,6.1069
2013-07-16,5.7313,6.1046
2013-07-17,5.6846,6.1096
2013-07-18,5.6770000000000005,6.0598
2013-07-19,5.6956,6.0804
2013-07-22,5.6826,6.0541
2013-07-23,5.6645,6.0979
2013-07-24,5.6591,6.1459
2013-07-25,5.6306,6.1537
2013-07-26,5.6482,6.1304
2013-07-29,5.6232,6.0672
2013-07-30,5.6187,6.0396
2013-07-31,5.6119,6.0742
2013-08-01,5.6154,6.0572
2013-08-02,5.6324,6.0512
2013-08-05,5.6462,6.0276
2013-08-06,5.6237,6.0772
2013-08-07,5.615,6.0120000000000005
2013-08-08,5.6047,5.9856
2013-08-09,5.5819,6.0342
2013-08-12,5.5775,6.0502
2013-08-13,5.6169,6.0697
2013-08-14,5.6126,6.0322
2013-08-15,5.6319,6.0261
2013-08-16,5.6089,6.0635
2013-08-19,5.5903,6.0627
2013-08-20,5.5884,6.0354
2013-08-21,5.5689,6.0533
2013-08-22,5.5727,5.9916
2013-08-23,5.5985,5.9836
2013-08-26,5.585,5.9338
2013-08-27,5.5827,5.9548
2013-08-28,5.5928,5.9444
2013-08-29,5.589,5.9364
2013-08-30,5.6229,5.9388
2013-09-02,5.6361,5.9391
2013-09-03,5.648,5.9086
2013-09-04,5.6628,5.9287
2013-09-05,5.6626,5.9234
2013-09-06,5.6494,5.9238
2013-09-09,5.6864,5.896
2013-09-10,5.6533,5.865
2013-09-11,5.6333,5.8329
2013-09-12,5.6216,5.8279999999999985
2013-09-13,5.6117,5.7802
2013-09-16,5.6091,5.7735
2013-09-17,5.5825,5.6934
2013-09-18,5.5834,5.6971
2013-09-19,5.5856,5.7101
2013-09-20,5.5059,5.7333
2013-09-23,5.5178,5.7549
2013-09-24,5.5209,5.7398
2013-09-25,5.5348,5.7729
2013-09-26,5.5226,5.7659
2013-09-27,5.5246,5.8047
2013-09-30,5.5088,5.7915
2013-10-01,5.5224,5.766
2013-10-02,5.5026,5.7897
2013-10-03,5.5188,5.766
2013-10-04,5.4875,5.7785
2013-10-07,5.488,5.7568
2013-10-08,5.4964,5.7342
2013-10-09,5.4949,5.7547
2013-10-10,5.5194,5.7574
2013-10-11,5.5124,5.7865
2013-10-14,5.4985,5.774
2013-10-15,5.499,5.7509
2013-10-16,5.5279,5.7506
2013-10-17,5.5003,5.7178
