Date,HKD,YTD
2011-09-28,7.7929,7.7577
2011-09-29,7.7947,7.7585
2011-09-30,7.7936,7.7592
2011-10-03,7.7916,7.7608
2011-10-04,7.7887,7.7597
2011-10-05,7.7854,7.7585
2011-10-06,7.7829,7.7569
2011-10-07,7.7843,7.7562
2011-10-10,7.784,7.7545
2011-10-11,7.7834,7.7584
2011-10-12,7.7813,7.758999999999999
2011-10-13,7.78,7.7604
2011-10-14,7.7796,7.7604
2011-10-17,7.7772,7.7597
2011-10-18,7.7758,7.7578
2011-10-19,7.7779,7.7583
2011-10-20,7.7763,7.7589
2011-10-21,7.7794,7.7628
2011-10-24,7.7801,7.7633
2011-10-25,7.7786,7.7652
2011-10-26,7.777,7.7607
2011-10-27,7.7734,7.7573
2011-10-28,7.7725,7.7592
2011-10-31,7.7669,7.7578
2011-11-01,7.7666,7.7556
2011-11-02,7.7728,7.7524
2011-11-03,7.7703,7.7515
2011-11-04,7.7695,7.7508
2011-11-07,7.7688,7.7506
2011-11-08,7.7703,7.7513
2011-11-09,7.7698,7.7517
2011-11-10,7.7723,7.7512
2011-11-11,7.7835,7.7516
2011-11-14,7.7832,7.7518
2011-11-15,7.7795,7.7514
2011-11-16,7.7823,7.7528
2011-11-17,7.7818,7.7542
2011-11-18,7.7864,7.7568
2011-11-21,7.7873,7.7541
2011-11-22,7.7887,7.7541
2011-11-23,7.7909,7.7556
2011-11-24,7.7926,7.7586
2011-11-25,7.7948,7.7577
2011-11-28,7.7965,7.7599
2011-11-29,7.7944,7.7633
2011-11-30,7.7932,7.7636
2011-12-01,7.7836,7.7689
2011-12-02,7.7728,7.7667
2011-12-05,7.7685,7.7681
2011-12-06,7.7704,7.7646
2011-12-07,7.7721,7.7643
2011-12-08,7.7738,7.7632
2011-12-09,7.7748,7.7697
2011-12-12,7.7794,7.769
2011-12-13,7.7813,7.7741
2011-12-14,7.7801,7.7772
2011-12-15,7.7834,7.7737
2011-12-16,7.7825,7.7754
2011-12-19,7.7825,7.7761
2011-12-20,7.7843,7.7768
2011-12-21,7.7826,7.7782
2011-12-22,7.7815,7.7735
2011-12-23,7.7811,7.7776
2011-12-26,7.7767,7.7794
2011-12-27,7.7767,7.78
2011-12-28,7.7772,7.7809
2011-12-29,7.7773,7.7810000000000015
2011-12-30,7.7725,7.7817
2012-01-02,7.768,7.7824
2012-01-03,7.7673,7.7728
2012-01-04,7.7686,7.7697
2012-01-05,7.768,7.7677
2012-01-06,7.7655,7.7719
2012-01-09,7.7653,7.7748
2012-01-10,7.7649,7.7725
2012-01-11,7.7663,7.7765
2012-01-12,7.7679,7.7773
2012-01-13,7.768,7.7746
2012-01-16,7.7673,7.7741
2012-01-17,7.7687,7.7759
2012-01-18,7.7661,7.777
2012-01-19,7.7624,7.7765
2012-01-20,7.7616,7.7773
2012-01-23,7.7616,7.7828
2012-01-24,7.7599,7.7879
2012-01-25,7.7605,7.7968
2012-01-26,7.7608,7.7942
2012-01-27,7.7566,7.7852
2012-01-30,7.7558,7.7902
2012-01-31,7.7582,7.7885
2012-02-01,7.7558,7.7973
2012-02-02,7.7556,7.7921
2012-02-03,7.7547,7.7874
2012-02-06,7.7561,7.7839
2012-02-07,7.7549,7.7852
2012-02-08,7.7541,7.785
2012-02-09,7.7543,7.7814
2012-02-10,7.7559,7.7878
2012-02-13,7.7565,7.7882
2012-02-14,7.7546,7.7943
2012-02-15,7.7538,7.7932
2012-02-16,7.7536,7.7927
2012-02-17,7.7554,7.7905
2012-02-20,7.7544,7.7891
2012-02-21,7.7544,7.7845
2012-02-22,7.756,7.7839
2012-02-23,7.7559,7.7903
2012-02-24,7.7556,7.7933
2012-02-27,7.755,7.7957
2012-02-28,7.7555,7.7932
2012-02-29,7.7546,7.7932
2012-03-01,7.755,7.7902
2012-03-02,7.7554,7.7881
2012-03-05,7.7589,7.7899
2012-03-06,7.7632,7.7899
2012-03-07,7.7625,7.7896
2012-03-08,7.7637,7.7873
2012-03-09,7.7571,7.7896
2012-03-12,7.7576,7.7904
2012-03-13,7.7582,7.7904
2012-03-14,7.7614,7.7921
2012-03-15,7.7622,7.7925
2012-03-16,7.7621,7.7982
2012-03-19,7.763,7.8013
2012-03-20,7.7635,7.8013
2012-03-21,7.7648,7.8011
2012-03-22,7.7648,7.7984
2012-03-23,7.7656,7.794
2012-03-26,7.7662,7.7945
2012-03-27,7.7689,7.7945
2012-03-28,7.7642,7.7945
2012-03-29,7.7634,7.7986
2012-03-30,7.7645,7.7961
2012-04-02,7.7643,7.7821
2012-04-03,7.7656,7.7821
2012-04-04,7.7649,7.7802
2012-04-05,7.7659,7.7767
2012-04-06,7.7655,7.7764
2012-04-09,7.7655,7.7722
2012-04-10,7.7655,7.7722
2012-04-11,7.765,7.7696
2012-04-12,7.7648,7.7705
2012-04-13,7.7648,7.7733
2012-04-16,7.7616,7.7772
2012-04-17,7.7595,7.7772
2012-04-18,7.7597,7.7744
2012-04-19,7.7614,7.7779
2012-04-20,7.761,7.7779
2012-04-23,7.7615,7.7695
2012-04-24,7.761,7.7695
2012-04-25,7.7608,7.7695
2012-04-26,7.7594,7.7695
2012-04-27,7.7594,7.7718
2012-04-30,7.7595,7.7707
2012-05-01,7.7592,7.7707
2012-05-02,7.7592,7.7678
2012-05-03,7.757999999999999,7.7657
2012-05-04,7.7589,7.7679
2012-05-07,7.7612,7.7731
2012-05-08,7.7626,7.7731
2012-05-09,7.762,7.7712
2012-05-10,7.7629,7.7725
2012-05-11,7.7633,7.7727
2012-05-14,7.765,7.7729
2012-05-15,7.7657,7.7729
2012-05-16,7.766,7.7717
2012-05-17,7.7688,7.777
2012-05-18,7.7686,7.775
2012-05-21,7.7653,7.7729
2012-05-22,7.7642,7.7729
2012-05-23,7.7658,7.7727
2012-05-24,7.766,7.7767
2012-05-25,7.7639,7.7763
2012-05-28,7.763,7.782999999999999
2012-05-29,7.7624,7.782999999999999
2012-05-30,7.7636,7.7813
2012-05-31,7.7626,7.7796
2012-06-01,7.7648,7.7775
2012-06-04,7.7608,7.7801
2012-06-05,7.7603,7.7801
2012-06-06,7.7585,7.7782
2012-06-07,7.7586,7.7788
2012-06-08,7.7583,7.7791
2012-06-11,7.7577,7.7809
2012-06-12,7.7585,7.7809
2012-06-13,7.7588,7.7827
2012-06-14,7.7582,7.7846
2012-06-15,7.7587,7.7838
2012-06-18,7.7598,7.7995
2012-06-19,7.7599,7.7995
2012-06-20,7.7592,7.7961
2012-06-21,7.7589,7.7942
2012-06-22,7.7595,7.7896
2012-06-25,7.7606,7.7906
2012-06-26,7.7601,7.7906
2012-06-27,7.7595,7.7897
2012-06-28,7.7588,7.7874
2012-06-29,7.7588,7.7863
2012-07-02,7.7568,7.7825
2012-07-03,7.7564,7.7825
2012-07-04,7.7537,7.7823
2012-07-05,7.7545,7.7814
2012-07-06,7.7547,7.7823
2012-07-09,7.7537,7.7827
2012-07-10,7.755,7.7827
2012-07-11,7.7547,7.7812
2012-07-12,7.7545,7.7846
2012-07-13,7.7565,7.7939
2012-07-16,7.7573,7.7883
2012-07-17,7.7569,7.7883
2012-07-18,7.7561,7.792999999999998
2012-07-19,7.7565,7.7957
2012-07-20,7.7562,7.7959
2012-07-23,7.7569,7.7929
2012-07-24,7.7570000000000014,7.7929
2012-07-25,7.7571,7.7917
2012-07-26,7.7577,7.7914
2012-07-27,7.7575,7.7894
2012-07-30,7.7571,7.7917
2012-07-31,7.7553,7.7917
2012-08-01,7.7537,7.7931
2012-08-02,7.754,7.7912
2012-08-03,7.7557,7.7939
2012-08-06,7.7548,7.7996
2012-08-07,7.7554,7.7996
2012-08-08,7.7543,7.8064
2012-08-09,7.7561,7.806
2012-08-10,7.7559,7.8082
2012-08-13,7.7574,7.8003
2012-08-14,7.7572,7.8003
2012-08-15,7.7569,7.7965
2012-08-16,7.7572,7.7944
2012-08-17,7.7569,7.7939
2012-08-20,7.7555,7.7959
2012-08-21,7.7571,7.7959
2012-08-22,7.7570000000000014,7.7998
2012-08-23,7.7571,7.7992
2012-08-24,7.7569,7.7977
2012-08-27,7.7567,7.796
2012-08-28,7.7561,7.796
2012-08-29,7.7564,7.7975
2012-08-30,7.7566,7.7953
2012-08-31,7.7562,7.7948
2012-09-03,7.7556,7.7851
2012-09-04,7.7565,7.7851
2012-09-05,7.7564,7.7874
2012-09-06,7.7569,7.7906
2012-09-07,7.7566,7.7935
2012-09-10,7.7559,7.7955
2012-09-11,7.756,7.7955
2012-09-12,7.7548,7.7947
2012-09-13,7.7551,7.8017
2012-09-14,7.7552,7.8036
2012-09-17,7.7526,7.792000000000002
2012-09-18,7.7518,7.792000000000002
2012-09-19,7.7524,7.7907
2012-09-20,7.7534,7.7949
2012-09-21,7.752000000000002,7.7936
2012-09-24,7.7518,7.8004
2012-09-25,7.7524,7.8004
2012-09-26,7.7536,7.8004
2012-09-27,7.754,7.7985
2012-09-28,7.7537,7.7929
2012-10-01,7.7541,7.7936
2012-10-02,7.7541,7.7936
2012-10-03,7.7548,7.7916
2012-10-04,7.755,7.7887
2012-10-05,7.7546,7.7854
2012-10-08,7.7527,7.7843
2012-10-09,7.7543,7.7843
2012-10-10,7.7526,7.784
2012-10-11,7.7525,7.7834
2012-10-12,7.7527,7.7813
2012-10-15,7.7517,7.7796
2012-10-16,7.7511,7.7796
2012-10-17,7.751,7.7772
2012-10-18,7.7515,7.7758
2012-10-19,7.7504,7.7779
2012-10-22,7.7507,7.7794
2012-10-23,7.7501,7.7794
2012-10-24,7.7501,7.7801
2012-10-25,7.75,7.7786
2012-10-26,7.7503,7.777
2012-10-29,7.7502,7.7725
2012-10-30,7.7503,7.7725
2012-10-31,7.7503,7.7669
2012-11-01,7.7503,7.7666
2012-11-02,7.7503,7.7728
2012-11-05,7.7501,7.7695
2012-11-06,7.7502,7.7695
2012-11-07,7.7502,7.7688
2012-11-08,7.7505,7.7703
2012-11-09,7.7512,7.7698
2012-11-12,7.751,7.7835
2012-11-13,7.7506,7.7835
2012-11-14,7.7504,7.7832
2012-11-15,7.7506,7.7795
2012-11-16,7.7513,7.7823
2012-11-19,7.7523,7.7864
2012-11-20,7.7519,7.7864
2012-11-21,7.7516,7.7873
2012-11-22,7.7508,7.7887
2012-11-23,7.751,7.7909
2012-11-26,7.7504,7.7948
2012-11-27,7.7499,7.7948
2012-11-28,7.7502,7.7965
2012-11-29,7.7502,7.7944
2012-11-30,7.7497,7.7932
2012-12-03,7.7499,7.7728
2012-12-04,7.7499,7.7728
2012-12-05,7.7498,7.7685
2012-12-06,7.7505,7.7704
2012-12-07,7.7502,7.7721
2012-12-10,7.7505,7.7748
2012-12-11,7.7502,7.7748
2012-12-12,7.7503,7.7794
2012-12-13,7.75,7.7813
2012-12-14,7.7502,7.7801
2012-12-17,7.7502,7.7825
2012-12-18,7.75,7.7825
2012-12-19,7.75,7.7825
2012-12-20,7.75,7.7843
2012-12-21,7.7503,7.7826
2012-12-24,7.75,7.7811
2012-12-25,7.7508,7.7811
2012-12-26,7.7508,7.7767
2012-12-27,7.7508,7.7767
2012-12-28,7.7514,7.7772
2012-12-31,7.7516,7.7725
2013-01-01,7.7505,7.7725
2013-01-02,7.7505,7.768
2013-01-03,7.7507,7.7673
2013-01-04,7.7515,7.7686
2013-01-07,7.7513,7.7655
2013-01-08,7.7506,7.7655
2013-01-09,7.7518,7.7653
2013-01-10,7.752000000000002,7.7649
2013-01-11,7.7511,7.7663
2013-01-14,7.752000000000002,7.768
2013-01-15,7.752000000000002,7.768
2013-01-16,7.7527,7.7673
2013-01-17,7.7525,7.7687
2013-01-18,7.7528,7.7661
2013-01-21,7.7529,7.7616
2013-01-22,7.7535,7.7616
2013-01-23,7.7525,7.7616
2013-01-24,7.7532,7.7599
2013-01-25,7.7534,7.7605
2013-01-28,7.7541,7.7566
2013-01-29,7.7581,7.7566
2013-01-30,7.7585,7.7558
2013-01-31,7.7587,7.7582
2013-02-01,7.7572,7.7558
2013-02-04,7.757999999999999,7.7547
2013-02-05,7.7538,7.7547
2013-02-06,7.7536,7.7561
2013-02-07,7.7539,7.7549
2013-02-08,7.7565,7.7541
2013-02-11,7.7553,7.7559
2013-02-12,7.7552,7.7559
2013-02-13,7.7556,7.7565
2013-02-14,7.7559,7.7546
2013-02-15,7.7549,7.7538
2013-02-18,7.7546,7.7554
2013-02-19,7.7546,7.7554
2013-02-20,7.7549,7.7544
2013-02-21,7.7547,7.7544
2013-02-22,7.756,7.756
2013-02-25,7.7567,7.7556
2013-02-26,7.7563,7.7556
2013-02-27,7.7594,7.755
2013-02-28,7.7575,7.7555
2013-03-01,7.7561,7.755
2013-03-04,7.7562,7.7554
2013-03-05,7.7558,7.7589
2013-03-06,7.7566,7.7632
2013-03-07,7.756,7.7625
2013-03-08,7.7571,7.7637
2013-03-11,7.7555,7.7571
2013-03-12,7.7574,7.7576
2013-03-13,7.7568,7.7582
2013-03-14,7.7575,7.7614
2013-03-15,7.7584,7.7622
2013-03-18,7.7579,7.7621
2013-03-19,7.7616,7.763
2013-03-20,7.7611,7.7635
2013-03-21,7.7628,7.7648
2013-03-22,7.763,7.7648
2013-03-25,7.7634,7.7656
2013-03-26,7.7619,7.7662
2013-03-27,7.7599,7.7689
2013-03-28,7.7627,7.7642
2013-03-29,7.7642,7.7634
2013-04-01,7.7642,7.7645
2013-04-02,7.7642,7.7643
2013-04-03,7.7417,7.7656
2013-04-04,7.7623,7.7649
2013-04-05,7.7636,7.7659
2013-04-08,7.7658,7.7655
2013-04-09,7.7639999999999985,7.7655
2013-04-10,7.7646,7.7655
2013-04-11,7.7633,7.765
2013-04-12,7.7628,7.7648
2013-04-15,7.7613,7.7648
2013-04-16,7.7624,7.7616
2013-04-17,7.7622,7.7595
2013-04-18,7.763,7.7597
2013-04-19,7.7631,7.7614
2013-04-22,7.7636,7.761
2013-04-23,7.7641,7.7615
2013-04-24,7.7644,7.761
2013-04-25,7.7641,7.7608
2013-04-26,7.7638,7.7594
2013-04-29,7.7637,7.7594
2013-04-30,7.7618,7.7595
2013-05-01,7.7609,7.7592
2013-05-02,7.7609,7.7592
2013-05-03,7.7598,7.757999999999999
2013-05-06,7.7589,7.7589
2013-05-07,7.7592,7.7612
2013-05-08,7.7615,7.7626
2013-05-09,7.7602,7.762
2013-05-10,7.7599,7.7629
2013-05-13,7.7602,7.7633
2013-05-14,7.7615,7.765
2013-05-15,7.7622,7.7657
2013-05-16,7.7619,7.766
2013-05-17,7.7634,7.7688
2013-05-20,7.7637,7.7686
2013-05-21,7.7621,7.7653
2013-05-22,7.7618,7.7642
2013-05-23,7.7614,7.7658
2013-05-24,7.7623,7.766
2013-05-27,7.7634,7.7639
2013-05-28,7.7634,7.763
2013-05-29,7.7632,7.7624
2013-05-30,7.7641,7.7636
2013-05-31,7.7642,7.7626
2013-06-03,7.7641,7.7648
2013-06-04,7.7637,7.7608
2013-06-05,7.7612,7.7603
2013-06-06,7.7608,7.7585
2013-06-07,7.7634,7.7586
2013-06-10,7.7624,7.7583
2013-06-11,7.7636,7.7577
2013-06-12,7.7646,7.7585
2013-06-13,7.7653,7.7588
2013-06-14,7.7649,7.7582
2013-06-17,7.7622,7.7587
2013-06-18,7.7596,7.7598
2013-06-19,7.7583,7.7599
2013-06-20,7.7562,7.7592
2013-06-21,7.7561,7.7589
2013-06-24,7.7572,7.7595
2013-06-25,7.7579,7.7606
2013-06-26,7.7570000000000014,7.7601
2013-06-27,7.7588,7.7595
2013-06-28,7.7571,7.7588
2013-07-01,7.7584,7.7588
2013-07-02,7.7556,7.7568
2013-07-03,7.7529,7.7564
2013-07-04,7.7537,7.7537
2013-07-05,7.7542,7.7545
2013-07-08,7.7538,7.7547
2013-07-09,7.7558,7.7537
2013-07-10,7.7571,7.755
2013-07-11,7.7570000000000014,7.7547
2013-07-12,7.7568,7.7545
2013-07-15,7.7574,7.7565
2013-07-16,7.7582,7.7573
2013-07-17,7.757999999999999,7.7569
2013-07-18,7.7573,7.7561
2013-07-19,7.7576,7.7565
2013-07-22,7.7574,7.7562
2013-07-23,7.7579,7.7569
2013-07-24,7.7572,7.7570000000000014
2013-07-25,7.7571,7.7571
2013-07-26,7.7579,7.7577
2013-07-29,7.7564,7.7575
2013-07-30,7.7573,7.7571
2013-07-31,7.7552,7.7553
2013-08-01,7.7552,7.7537
2013-08-02,7.7561,7.754
2013-08-05,7.7566,7.7557
2013-08-06,7.7567,7.7548
2013-08-07,7.756,7.7554
2013-08-08,7.7565,7.7543
2013-08-09,7.7567,7.7561
2013-08-12,7.7552,7.7559
2013-08-13,7.7553,7.7574
2013-08-14,7.7555,7.7572
2013-08-15,7.755,7.7569
2013-08-16,7.7544,7.7572
2013-08-19,7.7541,7.7569
2013-08-20,7.7555,7.7555
2013-08-21,7.7546,7.7571
2013-08-22,7.7548,7.7570000000000014
2013-08-23,7.7558,7.7571
2013-08-26,7.7559,7.7569
2013-08-27,7.7554,7.7567
2013-08-28,7.7568,7.7561
2013-08-29,7.7553,7.7564
2013-08-30,7.7559,7.7566
2013-09-02,7.7544,7.7562
2013-09-03,7.755,7.7556
2013-09-04,7.7543,7.7565
2013-09-05,7.7549,7.7564
2013-09-06,7.7556,7.7569
2013-09-09,7.7556,7.7566
2013-09-10,7.755,7.7559
2013-09-11,7.7545,7.756
2013-09-12,7.7547,7.7548
2013-09-13,7.7547,7.7551
2013-09-16,7.754,7.7552
2013-09-17,7.754,7.7526
2013-09-18,7.7538,7.7518
2013-09-19,7.7539,7.7524
2013-09-20,7.7534,7.7534
2013-09-23,7.7527,7.752000000000002
2013-09-24,7.7532,7.7518
2013-09-25,7.7533,7.7524
2013-09-26,7.754,7.7536
2013-09-27,7.7539,7.754
2013-09-30,7.755,7.7537
2013-10-01,7.7542,7.7541
2013-10-02,7.7549,7.7541
2013-10-03,7.7543,7.7548
2013-10-04,7.7549,7.755
2013-10-07,7.7547,7.7546
2013-10-08,7.7542,7.7527
2013-10-09,7.7541,7.7543
2013-10-10,7.7543,7.7526
2013-10-11,7.7542,7.7525
2013-10-14,7.7547,7.7527
2013-10-15,7.7543,7.7517
2013-10-16,7.7544,7.7511
2013-10-17,7.7546,7.751
2013-10-18,7.7544,7.7515
2013-10-21,7.7536,7.7504
2013-10-22,7.752999999999999,7.7507
2013-10-23,7.7527,7.7501
2013-10-24,7.7531,7.7501
2013-10-25,7.752999999999999,7.75
2013-10-28,7.7535,7.7503
2013-10-29,7.7532,7.7502
2013-10-30,7.7535,7.7503
2013-10-31,7.7528,7.7503
2013-11-01,7.7531,7.7503
2013-11-04,7.7527,7.7503
2013-11-05,7.7521,7.7501
2013-11-06,7.7516,7.7502
2013-11-07,7.7517,7.7502
2013-11-08,7.7516,7.7505
2013-11-11,7.7515,7.7512
2013-11-12,7.7527,7.751
2013-11-13,7.7531,7.7506
2013-11-14,7.7533,7.7504
2013-11-15,7.7538,7.7506
2013-11-18,7.7533,7.7513
2013-11-19,7.7525,7.7523
2013-11-20,7.7522,7.7519
2013-11-21,7.7519,7.7516
2013-11-22,7.7516,7.7508
2013-11-25,7.7526,7.751
2013-11-26,7.7527,7.7504
2013-11-27,7.7523,7.7499
2013-11-28,7.752999999999999,7.7502
2013-11-29,7.7531,7.7502
2013-12-02,7.7526,7.7497
2013-12-03,7.7519,7.7499
2013-12-04,7.7522,7.7499
2013-12-05,7.7531,7.7498
2013-12-06,7.7542,7.7505
2013-12-09,7.7549,7.7502
2013-12-10,7.754,7.7505
2013-12-11,7.7527,7.7502
2013-12-12,7.7548,7.7503
2013-12-13,7.7532,7.75
2013-12-16,7.7533,7.7502
2013-12-17,7.7541,7.7502
2013-12-18,7.7533,7.75
2013-12-19,7.7526,7.75
2013-12-20,7.752999999999999,7.75
2013-12-23,7.7547,7.7503
2013-12-24,7.7543,7.75
2013-12-25,7.755,7.7508
2013-12-26,7.755,7.7508
2013-12-27,7.755,7.7508
2013-12-30,7.7552,7.7514
2013-12-31,7.7552,7.7516
2014-01-01,7.7536,7.7505
2014-01-02,7.7536,7.7505
2014-01-03,7.7537,7.7507
2014-01-06,7.7549,7.7515
2014-01-07,7.7547,7.7513
2014-01-08,7.7546,7.7506
2014-01-09,7.7549,7.7518
2014-01-10,7.7542,7.752000000000002
2014-01-13,7.7552,7.7511
2014-01-14,7.7545,7.752000000000002
2014-01-15,7.7544,7.752000000000002
2014-01-16,7.7539,7.7527
2014-01-17,7.7547,7.7525
2014-01-20,7.7554,7.7528
2014-01-21,7.7562,7.7529
2014-01-22,7.7569,7.7535
2014-01-23,7.7576,7.7525
2014-01-24,7.7586,7.7532
2014-01-27,7.7628,7.7534
2014-01-28,7.7647,7.7541
2014-01-29,7.7639,7.7581
2014-01-30,7.7638,7.7585
2014-01-31,7.7663,7.7587
2014-02-03,7.7664,7.7572
2014-02-04,7.8241,7.757999999999999
2014-02-05,7.7646,7.7538
2014-02-06,7.7619,7.7536
2014-02-07,7.7584,7.7539
2014-02-10,7.7744,7.7565
2014-02-11,7.7570000000000014,7.7553
2014-02-12,7.7559,7.7552
2014-02-13,7.7558,7.7556
2014-02-14,7.7558,7.7559
2014-02-17,7.7559,7.7549
2014-02-18,7.7553,7.7546
2014-02-19,7.7554,7.7546
2014-02-20,7.7555,7.7549
2014-02-21,7.7557,7.7547
2014-02-24,7.7559,7.756
2014-02-25,7.7561,7.7567
2014-02-26,7.7592,7.7563
2014-02-27,7.758999999999999,7.7594
2014-02-28,7.7585,7.7575
2014-03-03,7.7586,7.7561
2014-03-04,7.7586,7.7562
2014-03-05,7.7607,7.7558
2014-03-06,7.7607,7.7566
2014-03-07,7.7606,7.756
2014-03-10,7.7602,7.7571
2014-03-11,7.761,7.7555
2014-03-12,7.7617,7.7574
2014-03-13,7.7655,7.7568
2014-03-14,7.765,7.7575
2014-03-17,7.7658,7.7584
2014-03-18,7.765,7.7579
2014-03-19,7.7665,7.7616
2014-03-20,7.7647,7.7611
2014-03-21,7.7634,7.7628
2014-03-24,7.762,7.763
2014-03-25,7.7588,7.7634
2014-03-26,7.7569,7.7619
2014-03-27,7.7587,7.7599
2014-03-28,7.7577,7.7627
2014-03-31,7.7578,7.7642
2014-04-01,7.7582,7.7642
2014-04-02,7.7571,7.7642
2014-04-03,7.7572,7.7417
2014-04-04,7.7576,7.7623
2014-04-07,7.7577,7.7636
2014-04-08,7.7556,7.7658
2014-04-09,7.7545,7.7639999999999985
2014-04-10,7.7534,7.7646
2014-04-11,7.7529,7.7633
2014-04-14,7.7552,7.7628
2014-04-15,7.7537,7.7613
2014-04-16,7.7541,7.7624
2014-04-17,7.7543,7.7622
2014-04-18,7.7546,7.763
2014-04-21,7.7546,7.7631
2014-04-22,7.7546,7.7636
2014-04-23,7.7528,7.7641
2014-04-24,7.7526,7.7644
2014-04-25,7.7533,7.7641
2014-04-28,7.7536,7.7638
2014-04-29,7.7527,7.7637
2014-04-30,7.7535,7.7618
2014-05-01,7.7531,7.7609
2014-05-02,7.7531,7.7609
2014-05-05,7.7521,7.7598
2014-05-06,7.7526,7.7589
2014-05-07,7.7519,7.7592
2014-05-08,7.7518,7.7615
2014-05-09,7.7517,7.7602
2014-05-12,7.752000000000002,7.7599
2014-05-13,7.7515,7.7602
2014-05-14,7.7516,7.7615
2014-05-15,7.752000000000002,7.7622
2014-05-16,7.7517,7.7619
2014-05-19,7.7519,7.7634
2014-05-20,7.7521,7.7637
2014-05-21,7.7522,7.7621
2014-05-22,7.752999999999999,7.7618
2014-05-23,7.7531,7.7614
2014-05-26,7.752000000000002,7.7623
2014-05-27,7.7536,7.7634
2014-05-28,7.7533,7.7634
2014-05-29,7.7528,7.7632
2014-05-30,7.7535,7.7641
2014-06-02,7.7526,7.7642
2014-06-03,7.754,7.7641
2014-06-04,7.752999999999999,7.7637
2014-06-05,7.752999999999999,7.7612
2014-06-06,7.7526,7.7608
2014-06-09,7.7525,7.7634
2014-06-10,7.7513,7.7624
2014-06-11,7.7515,7.7636
2014-06-12,7.7515,7.7646
2014-06-13,7.7513,7.7653
2014-06-16,7.7516,7.7649
2014-06-17,7.7513,7.7622
2014-06-18,7.7513,7.7596
2014-06-19,7.7512,7.7583
2014-06-20,7.7511,7.7562
2014-06-23,7.751,7.7561
2014-06-24,7.7508,7.7572
2014-06-25,7.7515,7.7579
2014-06-26,7.7517,7.7570000000000014
2014-06-27,7.7525,7.7588
2014-06-30,7.7511,7.7571
2014-07-01,7.7508,7.7584
2014-07-02,7.7499,7.7556
2014-07-03,7.7504,7.7529
2014-07-04,7.751,7.7537
2014-07-07,7.7502,7.7542
